Date,Open,High,Low,Close,Adj Close,Volume
1999-09-29,122.062500,122.812500,120.000000,120.062500,79.914978,8775600
1999-09-30,121.000000,122.250000,119.625000,121.000000,80.539001,6642500
1999-10-01,121.000000,121.062500,115.500000,117.750000,78.375778,10558900
1999-10-04,118.000000,120.000000,116.750000,119.875000,79.790176,7042000
1999-10-05,122.000000,123.250000,119.062500,122.000000,81.204620,6435700
1999-10-06,122.250000,122.750000,119.062500,119.187500,79.332588,8054900
1999-10-07,119.125000,119.187500,115.062500,116.375000,77.460526,14240000
1999-10-08,115.000000,115.062500,111.062500,113.500000,75.546921,17867900
1999-10-11,113.500000,116.687500,113.125000,114.250000,76.046097,7827100
1999-10-12,114.000000,114.875000,110.000000,110.000000,73.217262,8274900
1999-10-13,110.812500,110.875000,105.000000,105.062500,69.930817,15015000
1999-10-14,106.500000,107.250000,104.687500,107.000000,71.220413,14178500
1999-10-15,106.437500,108.875000,103.875000,107.875000,71.802864,13920700
1999-10-18,108.000000,109.000000,104.687500,107.000000,71.220413,9678300
1999-10-19,107.000000,108.500000,105.437500,107.125000,71.303635,9184700
1999-10-20,108.625000,113.062500,107.000000,107.000000,71.220413,11376700
1999-10-21,93.000000,93.000000,89.000000,91.000000,60.570656,69444700
1999-10-22,93.750000,94.625000,92.500000,93.937500,62.525898,26668700
1999-10-25,94.250000,95.125000,92.125000,93.875000,62.484287,13765400
1999-10-26,94.875000,96.000000,94.625000,95.500000,63.565918,11367400
1999-10-27,95.500000,95.562500,92.812500,93.000000,61.901890,9871400
1999-10-28,94.500000,95.312500,94.250000,94.937500,63.191509,9446700
1999-10-29,97.000000,99.000000,96.250000,98.250000,65.396339,11078500
1999-11-01,98.500000,98.812500,96.375000,96.750000,64.397926,9551800
1999-11-02,96.750000,96.812500,93.687500,94.812500,63.108276,11105400
1999-11-03,95.875000,95.937500,93.500000,94.375000,62.817093,10369100
1999-11-04,94.437500,94.437500,90.000000,91.562500,60.945065,16697600
1999-11-05,92.750000,92.937500,90.187500,90.250000,60.071438,13737600
1999-11-08,90.500000,93.937500,90.500000,93.937500,62.609138,8522300
1999-11-09,95.062500,95.500000,92.125000,93.625000,62.400852,9551200
1999-11-10,94.625000,97.062500,94.125000,97.000000,64.650276,8680300
1999-11-11,97.500000,97.500000,94.875000,95.000000,63.317249,7147500
1999-11-12,96.000000,96.250000,93.000000,95.875000,63.900448,9668400
1999-11-15,96.000000,96.375000,93.875000,94.062500,62.692463,6259400
1999-11-16,94.625000,95.000000,93.000000,94.625000,63.067341,8537400
1999-11-17,94.875000,94.875000,92.625000,93.750000,62.484173,8355100
1999-11-18,94.000000,98.250000,93.562500,98.000000,65.316788,18720500
1999-11-19,99.000000,105.125000,98.375000,103.937500,69.274124,19678400
1999-11-22,105.500000,108.437500,104.437500,107.875000,71.898468,13681600
1999-11-23,108.812500,109.875000,106.000000,106.062500,70.690430,10665200
1999-11-24,105.000000,105.000000,101.812500,104.500000,69.649025,9710400
1999-11-26,105.937500,106.000000,104.125000,105.000000,69.982269,3108400
1999-11-29,104.937500,104.937500,103.375000,104.187500,69.440681,5677700
1999-11-30,103.687500,104.500000,102.125000,103.062500,68.690926,5758700
1999-12-01,102.562500,104.437500,102.250000,103.421875,68.930466,5336400
1999-12-02,103.437500,106.312500,103.375000,105.265625,70.159309,6216900
1999-12-03,109.812500,112.875000,107.937500,111.875000,74.564407,14680300
1999-12-06,113.000000,116.500000,112.500000,116.000000,77.313736,9928300
1999-12-07,117.000000,119.187500,115.437500,116.625000,77.730301,11326100
1999-12-08,116.250000,121.000000,115.500000,118.281250,78.834183,8139800
1999-12-09,120.500000,122.125000,112.250000,113.375000,75.564201,16643000
1999-12-10,111.625000,111.937500,107.562500,109.000000,72.648270,12588800
1999-12-13,108.125000,112.750000,106.562500,109.703125,73.116867,7135200
1999-12-14,110.187500,110.187500,106.875000,109.250000,72.814880,7437900
1999-12-15,107.750000,107.937500,104.500000,107.000000,71.315231,9437900
1999-12-16,108.000000,109.687500,105.750000,109.187500,72.773239,7122300
1999-12-17,110.687500,111.062500,108.625000,110.000000,73.314766,7676800
1999-12-20,109.062500,110.437500,107.750000,109.203125,72.783630,4836300
1999-12-21,108.500000,110.125000,108.062500,110.125000,73.398048,4773500
1999-12-22,109.875000,110.312500,108.000000,108.000000,71.981766,4005600
1999-12-23,109.125000,110.437500,108.187500,108.625000,72.398308,4528700
1999-12-27,109.687500,110.000000,108.125000,109.750000,73.148155,3740700
1999-12-28,109.562500,110.750000,109.062500,109.812500,73.189796,4083100
1999-12-29,110.437500,110.500000,108.750000,109.000000,72.648270,2683300
1999-12-30,109.687500,110.500000,108.562500,108.750000,72.481636,3435100
1999-12-31,109.187500,109.500000,106.625000,107.875000,71.898468,2870300
2000-01-03,112.437500,116.000000,111.875000,116.000000,77.313736,10347700
2000-01-04,114.000000,114.500000,110.875000,112.062500,74.689407,8227800
2000-01-05,112.937500,119.750000,112.125000,116.000000,77.313736,12733200
2000-01-06,118.000000,118.937500,113.500000,114.000000,75.980743,7971900
2000-01-07,117.250000,117.937500,110.625000,113.500000,75.647491,11856700
2000-01-10,117.250000,119.375000,115.375000,118.000000,78.646713,8540500
2000-01-11,117.875000,121.125000,116.625000,119.000000,79.313248,7873300
2000-01-12,119.625000,122.000000,118.250000,119.500000,79.646484,6803800
2000-01-13,119.937500,121.000000,115.750000,118.250000,78.813385,8489700
2000-01-14,120.937500,123.312500,117.500000,119.625000,79.729774,10956600
2000-01-18,119.687500,119.750000,115.000000,115.750000,77.147095,7643900
2000-01-19,115.562500,122.000000,112.687500,119.500000,79.646484,8634500
2000-01-20,123.000000,124.750000,119.000000,119.000000,79.313248,17783400
2000-01-21,121.875000,123.000000,119.937500,121.500000,80.979515,7868700
2000-01-24,121.875000,122.875000,116.562500,121.500000,80.979515,6499200
2000-01-25,116.750000,119.500000,116.000000,119.125000,79.396545,6936900
2000-01-26,119.062500,119.937500,116.000000,116.750000,77.813614,4895100
2000-01-27,118.000000,118.437500,111.625000,113.500000,75.647491,8324600
2000-01-28,112.750000,114.187500,110.062500,111.562500,74.356163,6669400
2000-01-31,111.375000,112.812500,109.625000,112.250000,74.814392,6202700
2000-02-01,112.375000,113.437500,109.125000,110.000000,73.314766,7304700
2000-02-02,112.000000,115.812500,110.375000,113.500000,75.647491,7707700
2000-02-03,115.000000,117.500000,114.062500,117.125000,78.063545,6213800
2000-02-04,118.187500,118.437500,114.812500,115.625000,77.063812,5405300
2000-02-07,116.000000,116.875000,113.125000,114.125000,76.064056,5779500
2000-02-08,116.937500,119.000000,116.187500,118.812500,79.271637,5464300
2000-02-09,119.000000,119.750000,117.000000,117.375000,78.312523,5374700
2000-02-10,117.687500,119.125000,116.875000,119.125000,79.480118,4446600
2000-02-11,119.062500,119.437500,114.562500,115.375000,76.978104,5749400
2000-02-14,116.000000,116.375000,114.500000,116.062500,77.436829,4544000
2000-02-15,115.875000,117.437500,113.875000,117.125000,78.145699,5177500
2000-02-16,116.500000,117.312500,115.250000,115.750000,77.228317,3966900
2000-02-17,116.500000,118.875000,115.750000,116.750000,77.895546,5237500
2000-02-18,115.250000,115.937500,111.500000,112.500000,75.059952,7673400
2000-02-22,112.000000,113.437500,108.750000,111.000000,74.059113,7654800
2000-02-23,110.500000,110.500000,108.500000,108.750000,72.557922,7435300
2000-02-24,108.812500,111.000000,108.187500,110.500000,73.725510,9112000
2000-02-25,109.875000,109.875000,104.937500,108.000000,72.057556,10312200
2000-02-28,104.625000,106.500000,103.937500,104.500000,69.722321,8479900
2000-02-29,105.562500,105.562500,100.937500,102.750000,68.554749,10484900
2000-03-01,102.000000,105.500000,100.062500,100.250000,66.886734,10807800
2000-03-02,100.500000,105.437500,99.500000,103.125000,68.804932,11192900
2000-03-03,107.250000,110.000000,106.062500,108.000000,72.057556,10162800
2000-03-06,109.937500,111.000000,101.000000,103.062500,68.763229,10747400
2000-03-07,106.000000,107.000000,101.687500,103.000000,68.721527,10035100
2000-03-08,103.000000,106.875000,102.750000,106.250000,70.889915,8376400
2000-03-09,106.500000,108.000000,104.125000,108.000000,72.057556,6334100
2000-03-10,107.625000,109.000000,105.000000,105.250000,70.222733,7093200
2000-03-13,104.000000,109.000000,102.500000,107.687500,71.849022,7871000
2000-03-14,107.750000,110.000000,107.375000,108.625000,72.474518,7973700
2000-03-15,107.500000,108.250000,106.125000,107.000000,71.390327,5665900
2000-03-16,109.000000,109.812500,107.875000,109.000000,72.724716,6622500
2000-03-17,108.250000,111.687500,107.687500,110.000000,73.391914,8857300
2000-03-20,110.000000,113.375000,109.937500,112.750000,75.226700,6563500
2000-03-21,112.812500,114.687500,111.937500,113.500000,75.727112,6771600
2000-03-22,114.500000,115.375000,113.875000,114.250000,76.227509,6137800
2000-03-23,115.875000,115.875000,111.625000,115.250000,76.894730,6492400
2000-03-24,115.375000,122.250000,115.062500,120.625000,80.480904,12125600
2000-03-27,125.000000,128.250000,124.625000,126.875000,84.650909,11862900
2000-03-28,125.750000,127.000000,122.062500,122.500000,81.731949,8149600
2000-03-29,122.312500,122.437500,118.500000,119.000000,79.396721,7312300
2000-03-30,118.875000,123.000000,118.687500,122.750000,81.898697,9158000
2000-03-31,122.625000,123.750000,117.062500,118.375000,78.979713,8015200
2000-04-03,120.000000,122.375000,119.437500,122.000000,81.398315,7715600
2000-04-04,121.500000,126.937500,115.062500,121.187500,80.856216,16667200
2000-04-05,120.500000,125.750000,119.750000,125.000000,83.399918,8693500
2000-04-06,123.500000,128.000000,122.625000,122.750000,81.898697,8887400
2000-04-07,123.500000,125.687500,121.500000,123.125000,82.148911,5380300
2000-04-10,124.750000,125.375000,121.562500,122.125000,81.481705,5507300
2000-04-11,121.625000,121.625000,117.812500,119.375000,79.646919,7738700
2000-04-12,119.625000,119.625000,111.687500,113.750000,75.893929,8885200
2000-04-13,112.500000,114.312500,110.000000,110.625000,73.808907,8236400
2000-04-14,109.812500,112.750000,102.875000,105.000000,70.055931,11782000
2000-04-17,103.875000,112.250000,103.312500,111.875000,74.642929,9969500
2000-04-18,112.250000,115.125000,110.062500,111.500000,74.392723,8205500
2000-04-19,109.750000,109.750000,102.812500,105.000000,70.055931,14674500
2000-04-20,105.000000,105.250000,102.062500,104.000000,69.388748,10633300
2000-04-24,102.000000,107.187500,101.250000,106.500000,71.056725,8523100
2000-04-25,106.500000,113.000000,106.437500,112.500000,75.059952,9576400
2000-04-26,112.500000,113.937500,109.000000,110.500000,73.725510,6182800
2000-04-27,109.500000,113.125000,108.687500,110.625000,73.808907,6317500
2000-04-28,112.000000,112.687500,110.125000,111.500000,74.392723,4888600
2000-05-01,112.500000,113.187500,110.437500,112.000000,74.726341,4196100
2000-05-02,111.000000,113.625000,110.687500,111.375000,74.309311,4085000
2000-05-03,110.500000,111.125000,106.562500,108.125000,72.140938,5543800
2000-05-04,109.125000,109.187500,107.187500,107.625000,71.807320,3631300
2000-05-05,106.625000,109.625000,106.500000,107.875000,71.974121,4695100
2000-05-08,108.062500,110.375000,107.625000,109.750000,73.313461,4826900
2000-05-09,110.500000,110.625000,108.250000,109.000000,72.812469,4864900
2000-05-10,105.500000,105.687500,102.062500,103.000000,68.804420,10012700
2000-05-11,104.000000,107.500000,103.187500,104.437500,69.764725,8106200
2000-05-12,103.750000,105.750000,103.250000,104.437500,69.764725,5599700
2000-05-15,104.000000,104.875000,102.000000,104.187500,69.597694,5907800
2000-05-16,105.125000,109.250000,105.000000,109.000000,72.812469,7265800
2000-05-17,107.500000,108.875000,106.125000,107.875000,72.060974,5524500
2000-05-18,106.125000,107.312500,104.687500,106.062500,70.850243,4577200
2000-05-19,106.062500,107.500000,105.000000,106.437500,71.100723,6419200
2000-05-22,106.000000,109.250000,103.437500,109.250000,72.979477,6769400
2000-05-23,109.000000,110.000000,107.125000,107.375000,71.726967,5978900
2000-05-24,106.500000,110.000000,104.187500,109.625000,73.229980,8184200
2000-05-25,110.500000,112.250000,106.375000,106.500000,71.142494,5967600
2000-05-26,105.500000,107.187500,104.562500,106.937500,71.434715,4296900
2000-05-30,107.750000,111.000000,107.687500,110.937500,74.106735,3617500
2000-05-31,110.500000,110.750000,107.187500,107.312500,71.685234,3732500
2000-06-01,107.562500,108.937500,105.500000,106.000000,70.808434,5712500
2000-06-02,109.000000,109.750000,107.625000,108.812500,72.687225,5473300
2000-06-05,108.437500,114.187500,108.437500,112.812500,75.359253,7281400
2000-06-06,112.250000,114.625000,111.250000,112.375000,75.066956,5369400
2000-06-07,112.500000,121.750000,111.500000,121.000000,80.828514,11115500
2000-06-08,119.375000,122.312500,117.500000,119.750000,79.993515,9325600
2000-06-09,119.875000,120.750000,118.875000,119.687500,79.951759,4739100
2000-06-12,119.125000,120.437500,118.843750,118.843750,79.388153,3640300
2000-06-13,118.875000,119.937500,116.750000,119.312500,79.701263,4008600
2000-06-14,118.875000,120.000000,115.500000,116.000000,77.488503,5282600
2000-06-15,116.000000,119.000000,115.875000,116.812500,78.031242,5386300
2000-06-16,116.312500,117.687500,113.250000,113.250000,75.651489,8046200
2000-06-19,113.500000,120.375000,113.250000,120.375000,80.411003,6059200
2000-06-20,120.000000,120.687500,115.375000,116.375000,77.738998,7103800
2000-06-21,115.562500,115.937500,113.500000,114.500000,76.486481,6487000
2000-06-22,114.125000,114.312500,111.250000,111.812500,74.691223,4853100
2000-06-23,113.500000,113.625000,110.812500,111.875000,74.732986,3360900
2000-06-26,113.000000,115.750000,112.875000,114.406250,76.423882,3625900
2000-06-27,111.625000,112.812500,108.750000,109.750000,73.313461,6607900
2000-06-28,110.000000,115.187500,109.875000,113.781250,76.006371,6436600
2000-06-29,111.750000,114.375000,110.062500,114.000000,76.152481,7688500
2000-06-30,112.687500,113.187500,108.625000,109.562500,73.188248,8612600
2000-07-03,108.750000,109.875000,108.312500,109.500000,73.146469,2304400
2000-07-05,105.625000,105.625000,101.125000,105.000000,70.140450,14339600
2000-07-06,105.000000,105.125000,100.000000,101.250000,67.635422,12932700
2000-07-07,102.687500,105.062500,101.625000,105.062500,70.182220,9031700
2000-07-10,104.687500,104.937500,102.875000,103.312500,69.013237,4212200
2000-07-11,103.250000,104.000000,101.000000,102.000000,68.136459,5619800
2000-07-12,103.187500,105.875000,102.625000,104.625000,69.890007,5550500
2000-07-13,105.437500,105.937500,102.000000,104.000000,69.472435,5669700
2000-07-14,103.750000,104.875000,103.125000,103.937500,69.430725,4020000
2000-07-17,104.437500,107.875000,104.187500,105.500000,70.474457,6632700
2000-07-18,104.125000,104.812500,102.625000,103.312500,69.013237,6452700
2000-07-19,102.375000,109.500000,101.000000,108.750000,72.645454,7781400
2000-07-20,112.000000,117.812500,111.750000,117.250000,78.323524,23048400
2000-07-21,117.000000,117.000000,113.750000,114.750000,76.653473,8966400
2000-07-24,114.125000,115.625000,111.625000,112.500000,75.150482,6814400
2000-07-25,113.250000,113.375000,110.250000,112.000000,74.816490,5566900
2000-07-26,111.000000,112.375000,108.875000,109.875000,73.396965,6670400
2000-07-27,109.875000,111.500000,109.312500,110.312500,73.689209,4047400
2000-07-28,111.125000,112.500000,108.875000,111.812500,74.691223,5355600
2000-07-31,110.500000,113.687500,110.062500,112.250000,74.983467,5113500
2000-08-01,112.000000,112.437500,110.250000,110.500000,73.814476,2996500
2000-08-02,111.000000,114.875000,110.750000,114.250000,76.319504,5877900
2000-08-03,113.000000,116.500000,112.312500,116.000000,77.488503,5567400
2000-08-04,116.000000,116.500000,114.312500,115.875000,77.404991,4460500
2000-08-07,116.625000,119.000000,115.812500,116.312500,77.697227,5910700
2000-08-08,115.687500,119.625000,115.562500,118.875000,79.497864,5736700
2000-08-09,119.000000,120.812500,118.750000,118.750000,79.414246,6585400
2000-08-10,118.750000,120.250000,117.875000,119.750000,80.083038,5484100
2000-08-11,119.750000,121.812500,119.187500,120.625000,80.668175,6142400
2000-08-14,120.000000,123.687500,119.312500,123.250000,82.423645,4949400
2000-08-15,122.062500,122.625000,120.750000,122.000000,81.587715,4378100
2000-08-16,121.062500,122.937500,119.500000,122.375000,81.838516,5946000
2000-08-17,119.750000,122.812500,119.500000,122.500000,81.922096,4338400
2000-08-18,122.375000,123.375000,120.125000,120.437500,80.542786,4127500
2000-08-21,121.062500,122.187500,120.062500,121.437500,81.211525,3234200
2000-08-22,121.187500,122.187500,121.000000,121.375000,81.169762,2769400
2000-08-23,120.312500,123.750000,119.875000,123.250000,82.423645,4251200
2000-08-24,123.000000,125.437500,122.687500,124.812500,83.468590,5988300
2000-08-25,124.312500,129.875000,124.250000,129.000000,86.268974,8279000
2000-08-28,129.875000,133.187500,129.750000,131.500000,87.940895,8536600
2000-08-29,131.500000,134.250000,131.000000,132.875000,88.860397,6040000
2000-08-30,130.750000,131.500000,129.562500,130.312500,87.146713,4928800
2000-08-31,131.875000,134.187500,131.625000,132.015625,88.285660,5469500
2000-09-01,133.062500,134.937500,132.625000,133.625000,89.361946,5776300
2000-09-05,132.812500,133.312500,130.812500,131.187500,87.731911,4112100
2000-09-06,130.875000,134.875000,130.375000,131.437500,87.899071,6473000
2000-09-07,131.875000,134.500000,131.875000,133.375000,89.194786,4622800
2000-09-08,132.500000,132.937500,129.375000,129.500000,86.603371,4993700
2000-09-11,127.875000,128.250000,123.625000,124.500000,83.259590,7617700
2000-09-12,124.812500,126.875000,124.062500,125.000000,83.593956,5001700
2000-09-13,123.125000,128.812500,122.750000,127.687500,85.391235,5473600
2000-09-14,128.000000,129.187500,126.312500,126.875000,84.847893,4425500
2000-09-15,126.812500,127.250000,124.750000,125.000000,83.593956,5481700
2000-09-18,125.250000,126.000000,123.062500,123.250000,82.423645,3932800
2000-09-19,122.750000,126.250000,122.562500,124.937500,83.552185,3341000
2000-09-20,124.687500,126.562500,123.500000,124.750000,83.426781,4623400
2000-09-21,124.187500,126.687500,120.000000,121.500000,81.253342,4302200
2000-09-22,123.000000,124.312500,121.312500,123.875000,82.841621,5930100
2000-09-25,124.500000,126.625000,121.000000,123.000000,82.256470,4291000
2000-09-26,120.000000,121.875000,118.375000,119.125000,79.665054,6217200
2000-09-27,120.062500,120.312500,115.500000,118.000000,78.912712,5948900
2000-09-28,117.375000,118.875000,115.000000,115.250000,77.073624,5309100
2000-09-29,115.500000,116.937500,110.250000,112.625000,75.318176,9594600
2000-10-02,112.625000,119.625000,112.625000,117.812500,78.787331,8872200
2000-10-03,118.875000,119.375000,110.000000,110.562500,73.938881,11744200
2000-10-04,110.375000,114.875000,108.562500,114.375000,76.488464,11668900
2000-10-05,113.812500,114.562500,111.562500,113.187500,75.694336,5547000
2000-10-06,114.000000,116.125000,112.750000,116.000000,77.575218,6108400
2000-10-09,115.937500,119.375000,114.312500,117.937500,78.870918,4898000
2000-10-10,116.625000,117.125000,112.437500,114.875000,76.822830,5614200
2000-10-11,111.875000,112.937500,107.500000,112.000000,74.900215,8775800
2000-10-12,114.250000,114.375000,103.125000,103.125000,68.965050,9704900
2000-10-13,104.187500,110.437500,104.187500,109.062500,72.935745,9092600
2000-10-16,111.500000,113.125000,108.562500,111.125000,74.315056,7710400
2000-10-17,111.937500,113.875000,108.562500,113.000000,75.568954,8882500
2000-10-18,96.750000,99.125000,90.250000,95.437500,63.823978,29777800
2000-10-19,98.000000,98.500000,92.687500,96.437500,64.492744,17966900
2000-10-20,95.125000,96.250000,94.187500,94.750000,63.364243,9369200
2000-10-23,94.750000,95.000000,91.062500,92.875000,62.110302,9338600
2000-10-24,93.000000,94.375000,90.187500,91.437500,61.148994,8826200
2000-10-25,90.500000,90.937500,86.937500,87.562500,58.557579,14058500
2000-10-26,88.000000,92.875000,87.625000,92.750000,62.026752,10135700
2000-10-27,93.000000,93.687500,91.000000,93.687500,62.653671,6431400
2000-10-30,93.500000,93.750000,90.312500,93.312500,62.402908,8084000
2000-10-31,93.750000,99.125000,93.750000,98.500000,65.872047,10902600
2000-11-01,98.437500,99.875000,97.250000,98.562500,65.913849,7466200
2000-11-02,99.000000,102.312500,98.500000,101.937500,68.170876,7445100
2000-11-03,102.500000,102.625000,99.375000,100.125000,66.958771,5848500
2000-11-06,99.875000,102.375000,99.437500,100.312500,67.084190,4448500
2000-11-07,101.125000,103.500000,100.687500,102.312500,68.421669,5420600
2000-11-08,103.625000,103.750000,99.250000,100.000000,66.960274,6990800
2000-11-09,96.750000,100.000000,95.687500,99.437500,66.583595,9047900
2000-11-10,98.000000,98.375000,93.000000,93.000000,62.273045,6807900
2000-11-13,91.812500,99.437500,91.625000,97.437500,65.244385,8684900
2000-11-14,99.250000,99.875000,98.500000,99.500000,66.625458,5150900
2000-11-15,99.500000,100.062500,97.625000,99.375000,66.541740,4160300
2000-11-16,99.250000,99.687500,98.250000,98.250000,65.788445,3739700
2000-11-17,98.312500,102.500000,98.250000,101.937500,68.257599,7717400
2000-11-20,101.500000,103.250000,100.875000,103.250000,69.136459,7426600
2000-11-21,103.250000,104.375000,98.500000,98.500000,65.955841,7180700
2000-11-22,98.500000,100.812500,98.312500,98.500000,65.955841,5537100
2000-11-24,99.375000,101.750000,99.250000,99.937500,66.918365,2497500
2000-11-27,100.437500,102.000000,98.437500,98.437500,65.914017,3866200
2000-11-28,98.750000,100.750000,97.375000,97.875000,65.537354,4799100
2000-11-29,97.750000,99.937500,96.687500,99.812500,66.834724,5524600
2000-11-30,98.000000,98.000000,92.250000,93.500000,62.607815,10651400
2000-12-01,94.437500,99.312500,94.375000,95.625000,64.030777,7525100
2000-12-04,96.000000,99.187500,95.750000,98.375000,65.872154,5566800
2000-12-05,100.437500,104.750000,99.625000,103.375000,69.220146,7804200
2000-12-06,101.750000,101.812500,94.812500,96.750000,64.784050,10096900
2000-12-07,95.062500,95.937500,93.125000,93.125000,62.356728,7922000
2000-12-08,98.000000,99.000000,95.750000,97.000000,64.951462,6140600
2000-12-11,96.500000,98.250000,93.750000,95.000000,63.612247,6185600
2000-12-12,95.250000,96.125000,92.500000,93.875000,62.858967,7913300
2000-12-13,94.875000,96.625000,90.687500,91.250000,61.101242,6992600
2000-12-14,92.000000,93.687500,91.812500,92.437500,61.896393,6131400
2000-12-15,90.000000,90.687500,87.312500,87.812500,58.799477,14254500
2000-12-18,88.375000,90.500000,88.375000,90.500000,60.599030,7693800
2000-12-19,90.187500,94.437500,89.812500,90.125000,60.347965,7705300
2000-12-20,85.875000,88.000000,84.812500,86.000000,57.585838,12579400
2000-12-21,85.500000,87.937500,80.062500,81.562500,54.614460,12725500
2000-12-22,84.500000,89.375000,84.500000,89.000000,59.594627,9514000
2000-12-26,89.000000,89.562500,84.250000,84.812500,56.790684,6052300
2000-12-27,84.750000,88.125000,83.562500,84.687500,56.706951,8245100
2000-12-28,83.500000,88.187500,82.125000,85.250000,57.083633,9798600
2000-12-29,86.937500,86.937500,84.250000,85.000000,56.916203,6943700
2001-01-02,84.500000,87.500000,84.125000,84.812500,56.790684,8007200
2001-01-03,83.750000,95.000000,83.750000,94.625000,63.361145,12769900
2001-01-04,94.750000,99.750000,92.687500,93.187500,62.398586,15420500
2001-01-05,93.937500,94.687500,91.000000,94.000000,62.942654,8043200
2001-01-08,93.500000,93.937500,91.562500,93.562500,62.649712,6064800
2001-01-09,94.437500,95.750000,91.437500,92.562500,61.980114,7547100
2001-01-10,92.500000,94.937500,91.687500,93.437500,62.566002,7656100
2001-01-11,92.937500,94.250000,91.250000,93.687500,62.733395,9635000
2001-01-12,93.687500,96.437500,92.375000,93.812500,62.817078,6448000
2001-01-16,93.750000,94.000000,91.812500,92.750000,62.105659,5671900
2001-01-17,95.375000,97.750000,94.312500,96.687500,64.742188,9727000
2001-01-18,104.375000,110.000000,103.500000,108.312500,72.526344,25244900
2001-01-19,107.500000,113.937500,107.250000,111.250000,74.493294,14762200
2001-01-22,109.500000,109.937500,108.187500,108.562500,72.693756,9618500
2001-01-23,109.562500,109.937500,107.625000,109.062500,73.028526,9826900
2001-01-24,109.062500,111.437500,108.937500,110.437500,73.949219,6760900
2001-01-25,110.125000,111.125000,109.437500,110.750000,74.158501,4982100
2001-01-26,109.625000,115.250000,109.187500,114.187500,76.460251,9095200
2001-01-29,112.500000,115.500000,112.470001,114.980003,76.990929,5125000
2001-01-30,115.000000,116.750000,113.400002,116.610001,78.082344,8242000
2001-01-31,115.750000,116.750000,112.000000,112.000000,74.995514,8314200
2001-02-01,112.400002,114.339996,111.199997,114.050003,76.368210,5580800
2001-02-02,112.750000,113.989998,109.599998,110.269997,73.837067,5428400
2001-02-05,109.400002,112.599998,109.300003,112.220001,75.142799,5113700
2001-02-06,112.230003,115.690002,111.199997,114.190002,76.461922,7526400
2001-02-07,113.400002,117.599998,112.669998,116.910004,78.372452,9006900
2001-02-08,116.910004,118.199997,114.029999,114.099998,76.488762,8380800
2001-02-09,114.029999,114.989998,111.000000,112.000000,75.080986,6318800
2001-02-12,110.550003,115.720001,110.300003,114.900002,77.025032,6729300
2001-02-13,114.150002,117.379997,113.070000,113.750000,76.254089,7193200
2001-02-14,113.750000,116.169998,112.500000,115.099998,77.159065,7032900
2001-02-15,116.800003,118.639999,116.379997,116.779999,78.285316,8098700
2001-02-16,114.550003,115.750000,113.940002,115.000000,77.092072,7073000
2001-02-20,114.550003,115.599998,110.779999,111.500000,74.745796,6748300
2001-02-21,109.550003,111.500000,107.290001,107.510002,72.071037,9156900
2001-02-22,106.500000,110.900002,103.379997,108.900002,73.002823,11709000
2001-02-23,107.500000,107.500000,100.250000,104.000000,69.718040,15276600
2001-02-26,105.800003,105.800003,101.830002,105.300003,70.589516,8344100
2001-02-27,104.900002,106.870003,102.559998,102.589996,68.772827,9787900
2001-02-28,102.949997,103.540001,99.099998,99.900002,66.969513,11933200
2001-03-01,99.300003,106.400002,97.500000,106.050003,71.092293,15102000
2001-03-02,104.000000,107.650002,100.940002,102.300003,68.578430,14745500
2001-03-05,102.809998,105.599998,102.639999,104.910004,70.328117,6743900
2001-03-06,106.250000,108.400002,105.250000,106.000000,71.058746,8120000
2001-03-07,107.449997,108.250000,105.660004,107.550003,72.097832,7788900
2001-03-08,107.169998,107.339996,105.370003,106.470001,71.373871,6793600
2001-03-09,105.000000,105.010002,97.900002,99.290001,66.560600,16688100
2001-03-12,97.900002,98.400002,95.019997,95.489998,64.013245,14494800
2001-03-13,95.099998,98.440002,94.199997,98.389999,65.957314,12127900
2001-03-14,95.400002,98.900002,93.339996,94.959999,63.657928,14246600
2001-03-15,96.000000,97.870003,95.169998,95.559998,64.060165,8420000
2001-03-16,93.900002,93.900002,88.199997,90.099998,60.399948,20029400
2001-03-19,91.000000,92.800003,89.199997,92.599998,62.075874,10235500
2001-03-20,91.599998,92.029999,88.099998,88.300003,59.193306,10101100
2001-03-21,88.449997,91.599998,87.750000,89.080002,59.716202,11013000
2001-03-22,89.120003,91.000000,87.650002,89.099998,59.729588,13328200
2001-03-23,93.500000,94.989998,90.290001,93.510002,62.685925,12233600
2001-03-26,95.250000,95.660004,93.750000,95.400002,63.952900,8581200
2001-03-27,94.000000,100.000000,93.970001,99.500000,66.701393,11851200
2001-03-28,97.900002,98.449997,94.250000,94.410004,63.289192,11890500
2001-03-29,94.459999,97.070000,94.260002,95.040001,63.711567,10553700
2001-03-30,96.500000,97.559998,95.139999,96.180000,64.475769,9461300
2001-04-02,97.449997,98.099998,93.580002,94.660004,63.456806,8787000
2001-04-03,94.599998,94.650002,90.099998,90.389999,60.594349,13330000
2001-04-04,90.449997,94.050003,90.050003,92.000000,61.673634,13515600
2001-04-05,95.800003,100.000000,95.529999,98.209999,65.836601,12506100
2001-04-06,98.000000,100.000000,96.400002,97.949997,65.662331,13424200
2001-04-09,98.500000,98.739998,93.800003,96.000000,64.355133,9486600
2001-04-10,97.000000,99.900002,96.559998,99.050003,66.399727,10499400
2001-04-11,101.500000,101.940002,95.800003,97.430000,65.313736,11498400
